"ID","File Name","Command","Link","Alt Text","Created At","Type","Mime Type","Width","Height","Duration","Status","Errors"
"gid://shopify/MediaImage/28466582782115","MD7414-00001_RivalIntegrated5-PadGirdle_detail-3.jpg","MERGE","https://cdn.shopify.com/s/files/1/0096/9926/2560/products/MD7414-00001_RivalIntegrated5-PadGirdle_detail-3.jpg?v=1691448270","McDavid Rival™ Integrated Girdle with Hard-Shell Thigh Guards - Black - Detail View 1 - Close Up of Protective Anatomically Contoured Thigh Guards","2022-11-08 11:35:49 -0800","IMAGE","image/jpeg","1000","1000","","Ready",""
"gid://shopify/MediaImage/28466582814883","MD7414-00001_RivalIntegrated5-PadGirdle_front.jpg","MERGE","https://cdn.shopify.com/s/files/1/0096/9926/2560/products/MD7414-00001_RivalIntegrated5-PadGirdle_front.jpg?v=1691448270","McDavid Rival™ Integrated Girdle with Hard-Shell Thigh Guards - Black - Front View","2022-11-08 11:35:49 -0800","IMAGE","image/jpeg","1000","1000","","Ready",""
"gid://shopify/MediaImage/28466582880419","MD7414-00001_RivalIntegrated5-PadGirdle_onBody-1.jpg","MERGE","https://cdn.shopify.com/s/files/1/0096/9926/2560/products/MD7414-00001_RivalIntegrated5-PadGirdle_onBody-1.jpg?v=1691448270","McDavid Rival™ Integrated Girdle with Hard-Shell Thigh Guards - Black - On Model - Front View","2022-11-08 11:35:50 -0800","IMAGE","image/jpeg","1000","1000","","Ready",""
"gid://shopify/MediaImage/28466582913187","MD7414-00001_RivalIntegrated5-PadGirdle_onBody-2.jpg","MERGE","https://cdn.shopify.com/s/files/1/0096/9926/2560/products/MD7414-00001_RivalIntegrated5-PadGirdle_onBody-2.jpg?v=1691448270","McDavid Rival™ Integrated Girdle with Hard-Shell Thigh Guards - Black - On Model - Back View","2022-11-08 11:35:50 -0800","IMAGE","image/jpeg","1000","1000","","Ready",""
"gid://shopify/MediaImage/28467257147555","Header_ArmSleeve.jpg","MERGE","https://cdn.shopify.com/s/files/1/0096/9926/2560/files/Header_ArmSleeve.jpg?v=1667944232","","2022-11-08 13:50:31 -0800","IMAGE","image/jpeg","1940","600","","Ready",""
"gid://shopify/MediaImage/28467257180323","Header_LegSleeve.jpg","MERGE","https://cdn.shopify.com/s/files/1/0096/9926/2560/files/Header_LegSleeve.jpg?v=1667944232","","2022-11-08 13:50:31 -0800","IMAGE","image/jpeg","1940","600","","Ready",""
"gid://shopify/MediaImage/28476023013539","MCDAVID_LOGO_Primary_Red-400.jpg","MERGE","https://cdn.shopify.com/s/files/1/0096/9926/2560/files/MCDAVID_LOGO_Primary_Red-400.jpg?v=1668018097","","2022-11-09 10:21:36 -0800","IMAGE","image/jpeg","400","93","","Ready",""
"gid://shopify/MediaImage/28476043821219","MCDAVID_LOGO_Primary_Red-270jpg.jpg","MERGE","https://cdn.shopify.com/s/files/1/0096/9926/2560/files/MCDAVID_LOGO_Primary_Red-270jpg.jpg?v=1668018223","","2022-11-09 10:23:41 -0800","IMAGE","image/jpeg","270","70","","Ready",""
"gid://shopify/MediaImage/28551779123363","Women_sHEX_3-PadTank_MD21460.jpg","MERGE","https://cdn.shopify.com/s/files/1/0096/9926/2560/products/Women_sHEX_3-PadTank_MD21460.jpg?v=1668845635","McDavid Women's HEX® 3-Pad Tank - Lifestyle Shot on Model - Female Basketball Player Wearing Protective Padded Shirt","2022-11-18 17:12:39 -0800","IMAGE","image/jpeg","1000","1000","","Ready",""
"gid://shopify/MediaImage/28551783710883","Women_sHEX_3-PadShort_Hip_Tail_MD21400.jpg","MERGE","https://cdn.shopify.com/s/files/1/0096/9926/2560/products/Women_sHEX_3-PadShort_Hip_Tail_MD21400.jpg?v=1668845633"," McDavid Women's HEX® 3-Pad Short (Hip & Tail) - Lifestyle Shot on Model - Female Basketball Player Wearing Protective Padded Short","2022-11-18 17:14:00 -0800","IMAGE","image/jpeg","1000","1000","","Ready",""
"gid://shopify/MediaImage/28551786922147","Women_sHEX_2-Pad3_4Tightw_KneePad_MD21420.jpg","MERGE","https://cdn.shopify.com/s/files/1/0096/9926/2560/products/Women_sHEX_2-Pad3_4Tightw_KneePad_MD21420.jpg?v=1668845630","McDavid Women's HEX® 2-Pad 3/4 Tight w/Knee Pad - Lifestyle Shot on Model - Female Basketball Player Wearing Protective Padded Tight in Game","2022-11-18 17:14:53 -0800","IMAGE","image/jpeg","1000","1000","","Ready",""
"gid://shopify/MediaImage/28745201549475","MD22_Loop-Background-Image-NoLogo.png","MERGE","https://cdn.shopify.com/s/files/1/0096/9926/2560/files/MD22_Loop-Background-Image-NoLogo.png?v=1671229866","","2022-12-16 14:31:04 -0800","IMAGE","image/png","1440","900","","Ready",""
"gid://shopify/MediaImage/28745288941731","MD_Horiz-Red-400x100.png","MERGE","https://cdn.shopify.com/s/files/1/0096/9926/2560/files/MD_Horiz-Red-400x100.png?v=1671231953","","2022-12-16 15:05:52 -0800","IMAGE","image/png","400","100","","Ready",""
"gid://shopify/MediaImage/28745388261539","MD_Horiz-Red-400x100V2.png","MERGE","https://cdn.shopify.com/s/files/1/0096/9926/2560/files/MD_Horiz-Red-400x100V2.png?v=1671233647","","2022-12-16 15:34:05 -0800","IMAGE","image/png","400","100","","Ready",""
"gid://shopify/MediaImage/28805886738595","MD22_Ecomm_HEX-HighImpactArmSleeve_Lifestyle-1.jpg","MERGE","https://cdn.shopify.com/s/files/1/0096/9926/2560/products/MD22_Ecomm_HEX-HighImpactArmSleeve_Lifestyle-1.jpg?v=1691439881","Youth Baseball Pitcher Wearing Protective HEX® High Impact Arm Sleeve - Detail View","2022-12-28 16:10:49 -0800","IMAGE","image/jpeg","1000","1000","","Ready",""
"gid://shopify/MediaImage/28805886771363","MD22_Ecomm_HEX-HighImpactArmSleeve_Lifestyle-2.jpg","MERGE","https://cdn.shopify.com/s/files/1/0096/9926/2560/products/MD22_Ecomm_HEX-HighImpactArmSleeve_Lifestyle-2.jpg?v=1691439881","Youth Baseball Pitcher Wearing Protective HEX® High Impact Arm Sleeve","2022-12-28 16:10:49 -0800","IMAGE","image/jpeg","1000","1000","","Ready",""
"gid://shopify/MediaImage/28805888966819","MD22_Ecomm_HEX-HighImpactElbowGuard_Lifestyle-1.jpg","MERGE","https://cdn.shopify.com/s/files/1/0096/9926/2560/products/MD22_Ecomm_HEX-HighImpactElbowGuard_Lifestyle-1.jpg?v=1691440585","Youth Baseball Player Wearing Protective HEX® High Impact Elbow Guard - Detail View","2022-12-28 16:12:45 -0800","IMAGE","image/jpeg","1000","1000","","Ready",""
"gid://shopify/MediaImage/28805888999587","MD22_Ecomm_HEX-HighImpactElbowGuard_Lifestyle-2.jpg","MERGE","https://cdn.shopify.com/s/files/1/0096/9926/2560/products/MD22_Ecomm_HEX-HighImpactElbowGuard_Lifestyle-2.jpg?v=1691440585","Youth Baseball Player Wearing Protective HEX® High Impact Elbow Guard","2022-12-28 16:12:45 -0800","IMAGE","image/jpeg","1000","1000","","Ready",""
"gid://shopify/MediaImage/28806027477155","MD22_Ecomm_HEX-HighImpactWristGuard_Lifestyle-1.jpg","MERGE","https://cdn.shopify.com/s/files/1/0096/9926/2560/products/MD22_Ecomm_HEX-HighImpactWristGuard_Lifestyle-1.jpg?v=1691440146","Youth Baseball Player Sliding On Protective HEX® High Impact Wrist Guard","2022-12-28 17:08:10 -0800","IMAGE","image/jpeg","1000","1000","","Ready",""
"gid://shopify/MediaImage/28806027509923","MD22_Ecomm_HEX-HighImpactWristGuard_Lifestyle-2.jpg","MERGE","https://cdn.shopify.com/s/files/1/0096/9926/2560/products/MD22_Ecomm_HEX-HighImpactWristGuard_Lifestyle-2.jpg?v=1691440146","Youth Baseball Catcher Wearing Protective HEX® High Impact Wrist Guard","2022-12-28 17:08:10 -0800","IMAGE","image/jpeg","1000","1000","","Ready",""
"gid://shopify/MediaImage/28806027542691","MD22_Ecomm_HEX-HighImpactWristGuard_Lifestyle-3.jpg","MERGE","https://cdn.shopify.com/s/files/1/0096/9926/2560/products/MD22_Ecomm_HEX-HighImpactWristGuard_Lifestyle-3.jpg?v=1691440146","Youth Baseball Player Wearing Protective HEX® High Impact Wrist Guard - Detail View","2022-12-28 17:08:11 -0800","IMAGE","image/jpeg","1000","1000","","Ready",""
"gid://shopify/MediaImage/28806027575459","MD22_Ecomm_HEX-HighImpactWristGuard-ArmSleeve_Lifestyle.jpg","MERGE","https://cdn.shopify.com/s/files/1/0096/9926/2560/products/MD22_Ecomm_HEX-HighImpactWristGuard-ArmSleeve_Lifestyle.jpg?v=1691440146","Youth Baseball Player Wearing Protective HEX® High Impact Wrist Guard and HEX® High Impact Elbow Guard","2022-12-28 17:08:11 -0800","IMAGE","image/jpeg","1000","1000","","Ready",""
"gid://shopify/MediaImage/28876302975139","MD21040-21060_HEXForceArmSleeve_detail-1.jpg","MERGE","https://cdn.shopify.com/s/files/1/0096/9926/2560/products/MD21040-21060_HEXForceArmSleeve_detail-1.jpg?v=1673512724","McDavid HEX® Force Arm Sleeve/Single - Detail View","2023-01-11 11:51:09 -0800","IMAGE","image/jpeg","1000","1000","","Ready",""
"gid://shopify/MediaImage/28876303007907","MD21040-21060_HEXForceArmSleeve_detail-2.jpg","MERGE","https://cdn.shopify.com/s/files/1/0096/9926/2560/products/MD21040-21060_HEXForceArmSleeve_detail-2.jpg?v=1673512713","","2023-01-11 11:51:09 -0800","IMAGE","image/jpeg","1000","1000","","Ready",""
"gid://shopify/MediaImage/28876303040675","MD21040-21060_HEXForceArmSleeve_hero.jpg","MERGE","https://cdn.shopify.com/s/files/1/0096/9926/2560/products/MD21040-21060_HEXForceArmSleeve_hero.jpg?v=1673512717","McDavid HEX® Force Arm Sleeve/Single - Hero View","2023-01-11 11:51:09 -0800","IMAGE","image/jpeg","1000","1000","","Ready",""
"gid://shopify/MediaImage/28876303073443","MD21040-21060_HEXForceArmSleeve_onbody-1.jpg","MERGE","https://cdn.shopify.com/s/files/1/0096/9926/2560/products/MD21040-21060_HEXForceArmSleeve_onbody-1.jpg?v=1673512720","McDavid HEX® Force Arm Sleeve/Single - On Body View","2023-01-11 11:51:09 -0800","IMAGE","image/jpeg","1000","1000","","Ready",""
"gid://shopify/MediaImage/28876303106211","MD21040-21060_HEXForceArmSleeve_onbody-2.jpg","MERGE","https://cdn.shopify.com/s/files/1/0096/9926/2560/products/MD21040-21060_HEXForceArmSleeve_onbody-2.jpg?v=1673512722","McDavid HEX® Force Arm Sleeve/Single - On Body View - Inside of Elbow/Arm","2023-01-11 11:51:09 -0800","IMAGE","image/jpeg","1000","1000","","Ready",""
"gid://shopify/MediaImage/28995959226531","MD23_Flex-Ice-Ankle_Hot-Cold.png","MERGE","https://cdn.shopify.com/s/files/1/0096/9926/2560/products/MD23_Flex-Ice-Ankle_Hot-Cold.png?v=1691437313","McDavid Flex Ice Therapy Ankle Compression Sleeve – Cold Therapy: Freezes in 2 Hours, Reduces Swelling and Inflamation; Hot Therapy – Heat in Microwave for 30 Seconds, Stimulates Blood Circulation","2023-01-30 10:46:03 -0800","IMAGE","image/png","2000","2000","","Ready",""
"gid://shopify/MediaImage/28995959259299","MD23_Flex-Ice-Ankle_Lifestyle.png","MERGE","https://cdn.shopify.com/s/files/1/0096/9926/2560/products/MD23_Flex-Ice-Ankle_Lifestyle.png?v=1691437323","McDavid Flex Ice Therapy Ankle Compression Sleeve - Lifestyle Image  - Athlete Sliding Sleeve Over Ankle","2023-01-30 10:46:03 -0800","IMAGE","image/png","2000","2000","","Ready",""
"gid://shopify/MediaImage/28995959292067","MD23_Flex-Ice-Ankle_Multi-Function.png","MERGE","https://cdn.shopify.com/s/files/1/0096/9926/2560/products/MD23_Flex-Ice-Ankle_Multi-Function.png?v=1691437323","McDavid Flex Ice Therapy Ankle Compression Sleeve - Great For Athletic Recovery – Joint Sprains, Muscle Strains, Bursitis, Tendinitis and Other Pains; Easy On Design – Instant, Stay-in Place Compression Therapy; Total Compression Coverage – Providing 360 Degrees of Treatment Area; Safe On Skin – Non-Toxic, 100% Leak Proof","2023-01-30 10:46:03 -0800","IMAGE","image/png","2000","2000","","Ready",""
"gid://shopify/MediaImage/28995987210403","MD23_Flex-Ice-Knee_Hot-Cold.png","MERGE","https://cdn.shopify.com/s/files/1/0096/9926/2560/products/MD23_Flex-Ice-Knee_Hot-Cold.png?v=1691437225","McDavid Flex Ice Therapy Knee/Thigh Compression Sleeve - Cold Therapy: Freezes in 2 Hours, Reduces Swelling and Inflamation; Hot Therapy – Heat in Microwave for 30 Seconds, Stimulates Blood Circulation","2023-01-30 10:51:21 -0800","IMAGE","image/png","2000","2000","","Ready",""
"gid://shopify/MediaImage/28995987243171","MD23_Flex-Ice-Knee_Lifestyle.png","MERGE","https://cdn.shopify.com/s/files/1/0096/9926/2560/products/MD23_Flex-Ice-Knee_Lifestyle.png?v=1691437225","McDavid Flex Ice Therapy Knee/Thigh Compression Sleeve - Lifestyle Image - Athlete Wearing Flex Ice Knee Sleeve","2023-01-30 10:51:21 -0800","IMAGE","image/png","2000","2000","","Ready",""
"gid://shopify/MediaImage/28995987275939","MD23_Flex-Ice-Knee_Multi-Function.png","MERGE","https://cdn.shopify.com/s/files/1/0096/9926/2560/products/MD23_Flex-Ice-Knee_Multi-Function.png?v=1691437225","McDavid Flex Ice Therapy Knee/Thigh Compression Sleeve - Great For Athletic Recovery – Joint Sprains, Muscle Strains, Bursitis, Tendinitis and Other Pains; Easy On Design – Instant, Stay-in Place Compression Therapy; Total Compression Coverage – Providing 360 Degrees of Treatment Area; Safe On Skin – Non-Toxic, 100% Leak Proof","2023-01-30 10:51:21 -0800","IMAGE","image/png","2000","2000","","Ready",""
"gid://shopify/MediaImage/28996002709667","MD23_Flex-Ice-Elbow_Hot-Cold.png","MERGE","https://cdn.shopify.com/s/files/1/0096/9926/2560/products/MD23_Flex-Ice-Elbow_Hot-Cold.png?v=1691437413","McDavid Flex Ice Therapy Arm/Elbow Compression Sleeve - Cold Therapy: Freezes in 2 Hours, Reduces Swelling and Inflamation; Hot Therapy – Heat in Microwave for 30 Seconds, Stimulates Blood Circulation","2023-01-30 10:54:02 -0800","IMAGE","image/png","2000","2000","","Ready",""
"gid://shopify/MediaImage/28996002742435","MD23_Flex-Ice-Elbow_Lifestyle.png","MERGE","https://cdn.shopify.com/s/files/1/0096/9926/2560/products/MD23_Flex-Ice-Elbow_Lifestyle.png?v=1691437413","McDavid Flex Ice Therapy Arm/Elbow Compression Sleeve -  Youth Baseball Player Sliding On Flex Ice Elbow Sleeve","2023-01-30 10:54:02 -0800","IMAGE","image/png","2000","2000","","Ready",""
"gid://shopify/MediaImage/28996002775203","MD23_Flex-Ice-Elbow_Multi-Function.png","MERGE","https://cdn.shopify.com/s/files/1/0096/9926/2560/products/MD23_Flex-Ice-Elbow_Multi-Function.png?v=1691437413","McDavid Flex Ice Therapy Arm/Elbow Compression Sleeve - Great For Athletic Recovery – Joint Sprains, Muscle Strains, Bursitis, Tendinitis and Other Pains; Easy On Design – Instant, Stay-in Place Compression Therapy; Total Compression Coverage – Providing 360 Degrees of Treatment Area; Safe On Skin – Non-Toxic, 100% Leak Proof","2023-01-30 10:54:02 -0800","IMAGE","image/png","2000","2000","","Ready",""
"gid://shopify/MediaImage/29347485450403","MD_4101_EliteFTPlantarFasciitis-Inside.png","MERGE","https://cdn.shopify.com/s/files/1/0096/9926/2560/products/MD_4101_EliteFTPlantarFasciitis-Inside.png?v=1680220296","Runners' Therapy Plantar Fasciitis Sleeve - McDavid","2023-03-30 12:11:51 -0700","IMAGE","image/png","1000","1000","","Ready",""
"gid://shopify/MediaImage/29613324566691","MDAmzAsset-AthleticSupporter-SizeChart.jpg","MERGE","https://cdn.shopify.com/s/files/1/0096/9926/2560/files/MDAmzAsset-AthleticSupporter-SizeChart.jpg?v=1684842524","McDavid Athletic Supporter-JockStrap - Size Chart","2023-05-22 15:50:34 -0700","IMAGE","image/jpeg","1000","971","","Ready",""
"gid://shopify/MediaImage/29613326958755","MDAmzAsset-AthleticSupporter-SizeChart_6400045f-d309-46d4-9fd4-a96711af7655.jpg","MERGE","https://cdn.shopify.com/s/files/1/0096/9926/2560/files/MDAmzAsset-AthleticSupporter-SizeChart_6400045f-d309-46d4-9fd4-a96711af7655.jpg?v=1691439148","McDavid Athletic Supporter-JockStrap - Size Chart","2023-05-22 15:51:03 -0700","IMAGE","image/jpeg","1000","971","","Ready",""
"gid://shopify/MediaImage/29613338493091","MDAmzAsset-FlexCup-SizeChart.jpg","MERGE","https://cdn.shopify.com/s/files/1/0096/9926/2560/files/MDAmzAsset-FlexCup-SizeChart.jpg?v=1684842527","McDavid FlexCup™ Protective Athletic Cup - Size Chart","2023-05-22 15:55:38 -0700","IMAGE","image/jpeg","1000","935","","Ready",""
"gid://shopify/MediaImage/29680259891363","MD23_Ecomm_Website_PLP_MMA_Boxing.jpg","MERGE","https://cdn.shopify.com/s/files/1/0096/9926/2560/files/MD23_Ecomm_Website_PLP_MMA_Boxing.jpg?v=1685984236","McDavid MMA/Boxing PLP Header","2023-06-05 09:57:15 -0700","IMAGE","image/jpeg","3840","950","","Ready",""
"gid://shopify/MediaImage/29680259956899","MD23_Ecomm_Website_PLP_Basketball.jpg","MERGE","https://cdn.shopify.com/s/files/1/0096/9926/2560/files/MD23_Ecomm_Website_PLP_Basketball.jpg?v=1685984236","McDavid Basketball PLP Header","2023-06-05 09:57:15 -0700","IMAGE","image/jpeg","3840","950","","Ready",""
"gid://shopify/MediaImage/29680259989667","MD23_Ecomm_Website_PLP_Tennis.jpg","MERGE","https://cdn.shopify.com/s/files/1/0096/9926/2560/files/MD23_Ecomm_Website_PLP_Tennis.jpg?v=1685984236","McDavid Tennis PLP Header","2023-06-05 09:57:15 -0700","IMAGE","image/jpeg","3840","950","","Ready",""
"gid://shopify/MediaImage/29680260022435","MD23_Ecomm_Website_PLP_Baseball_Softball.jpg","MERGE","https://cdn.shopify.com/s/files/1/0096/9926/2560/files/MD23_Ecomm_Website_PLP_Baseball_Softball.jpg?v=1685984236","McDavid Baseball/Softball Header PLP Header","2023-06-05 09:57:15 -0700","IMAGE","image/jpeg","3840","950","","Ready",""
"gid://shopify/MediaImage/29680260055203","MD23_Ecomm_Website_PLP_TopSellers.jpg","MERGE","https://cdn.shopify.com/s/files/1/0096/9926/2560/files/MD23_Ecomm_Website_PLP_TopSellers.jpg?v=1685984236","McDavid Top Sellers PLP Header","2023-06-05 09:57:15 -0700","IMAGE","image/jpeg","3840","950","","Ready",""
"gid://shopify/MediaImage/29680260087971","MD23_Ecomm_Website_PLP_Accessories.jpg","MERGE","https://cdn.shopify.com/s/files/1/0096/9926/2560/files/MD23_Ecomm_Website_PLP_Accessories.jpg?v=1685984236","McDavid Accessories PLP Header","2023-06-05 09:57:15 -0700","IMAGE","image/jpeg","3840","950","","Ready",""
"gid://shopify/MediaImage/29680260120739","MD23_Ecomm_Website_PLP_Football.jpg","MERGE","https://cdn.shopify.com/s/files/1/0096/9926/2560/files/MD23_Ecomm_Website_PLP_Football.jpg?v=1685984236","McDavid Football PLP Header","2023-06-05 09:57:15 -0700","IMAGE","image/jpeg","3840","950","","Ready",""
"gid://shopify/MediaImage/29680260153507","MD23_Ecomm_Website_PLP_Volleyball.jpg","MERGE","https://cdn.shopify.com/s/files/1/0096/9926/2560/files/MD23_Ecomm_Website_PLP_Volleyball.jpg?v=1685984236","McDavid Volleyball PLP Header","2023-06-05 09:57:15 -0700","IMAGE","image/jpeg","3840","950","","Ready",""
"gid://shopify/MediaImage/29680260186275","MD23_Ecomm_Website_PLP_Lacrosse.jpg","MERGE","https://cdn.shopify.com/s/files/1/0096/9926/2560/files/MD23_Ecomm_Website_PLP_Lacrosse.jpg?v=1685984236","McDavid Lacrosse PLP Header","2023-06-05 09:57:15 -0700","IMAGE","image/jpeg","3840","950","","Ready",""
"gid://shopify/MediaImage/29680260219043","MD23_Ecomm_Website_PLP_Training_Fitness.jpg","MERGE","https://cdn.shopify.com/s/files/1/0096/9926/2560/files/MD23_Ecomm_Website_PLP_Training_Fitness.jpg?v=1685984236","McDavid Training and Fitness PLP Header","2023-06-05 09:57:15 -0700","IMAGE","image/jpeg","3840","950","","Ready",""
"gid://shopify/MediaImage/29680260251811","MD23_Ecomm_Website_PLP_Running.jpg","MERGE","https://cdn.shopify.com/s/files/1/0096/9926/2560/files/MD23_Ecomm_Website_PLP_Running.jpg?v=1685984236","McDavid Running PLP Header","2023-06-05 09:57:15 -0700","IMAGE","image/jpeg","3840","950","","Ready",""
"gid://shopify/MediaImage/29680260284579","MD23_Ecomm_Website_Soccer.jpg","MERGE","https://cdn.shopify.com/s/files/1/0096/9926/2560/files/MD23_Ecomm_Website_Soccer.jpg?v=1685984236","McDavid Soccer PLP Header","2023-06-05 09:57:15 -0700","IMAGE","image/jpeg","3840","950","","Ready",""
"gid://shopify/MediaImage/29680358981795","MD23_PLP_CollectionImageHeaders_HEX.jpg","MERGE","https://cdn.shopify.com/s/files/1/0096/9926/2560/files/MD23_PLP_CollectionImageHeaders_HEX.jpg?v=1685985471","McDavid HEX® PLP Header","2023-06-05 10:17:50 -0700","IMAGE","image/jpeg","3840","950","","Ready",""
"gid://shopify/MediaImage/29680359014563","MD23_PLP_CollectionImageHeaders_NewReleases.jpg","MERGE","https://cdn.shopify.com/s/files/1/0096/9926/2560/files/MD23_PLP_CollectionImageHeaders_NewReleases.jpg?v=1685985471","McDavid New Releases PLP Header","2023-06-05 10:17:50 -0700","IMAGE","image/jpeg","3840","950","","Ready",""
"gid://shopify/MediaImage/29680359047331","MD23_PLP_CollectionImageHeaders_Protection.jpg","MERGE","https://cdn.shopify.com/s/files/1/0096/9926/2560/files/MD23_PLP_CollectionImageHeaders_Protection.jpg?v=1685985472","McDavid Protection Header","2023-06-05 10:17:50 -0700","IMAGE","image/jpeg","3840","950","","Ready",""
"gid://shopify/MediaImage/29680359080099","MD23_PLP_CollectionImageHeaders_Braces.jpg","MERGE","https://cdn.shopify.com/s/files/1/0096/9926/2560/files/MD23_PLP_CollectionImageHeaders_Braces.jpg?v=1685985471","McDavid Braces/Supports PLP Header","2023-06-05 10:17:50 -0700","IMAGE","image/jpeg","3840","950","","Ready",""
"gid://shopify/MediaImage/29680359112867","MD23_PLP_CollectionImageHeaders_Compression.jpg","MERGE","https://cdn.shopify.com/s/files/1/0096/9926/2560/files/MD23_PLP_CollectionImageHeaders_Compression.jpg?v=1685985471","McDavid Compression PLP Header","2023-06-05 10:17:50 -0700","IMAGE","image/jpeg","3840","950","","Ready",""
"gid://shopify/MediaImage/29680359145635","MD23_PLP_CollectionImageHeaders_Sports.jpg","MERGE","https://cdn.shopify.com/s/files/1/0096/9926/2560/files/MD23_PLP_CollectionImageHeaders_Sports.jpg?v=1685985472","McDavid Sports PLP Header","2023-06-05 10:17:50 -0700","IMAGE","image/jpeg","3840","950","","Ready",""
"gid://shopify/MediaImage/29680359178403","MD23_PLP_CollectionImageHeaders_InjuryRecovery.jpg","MERGE","https://cdn.shopify.com/s/files/1/0096/9926/2560/files/MD23_PLP_CollectionImageHeaders_InjuryRecovery.jpg?v=1685985472","McDavid Injury/Recovery PLP Header","2023-06-05 10:17:50 -0700","IMAGE","image/jpeg","3840","950","","Ready",""
"gid://shopify/MediaImage/29685626273955","MD454-01_WristBraceAdjustable_back.jpg","MERGE","https://cdn.shopify.com/s/files/1/0096/9926/2560/files/MD454-01_WristBraceAdjustable_back.jpg?v=1686148638","Wrist Brace/Adjustable - McDavid","2023-06-06 09:50:01 -0700","IMAGE","image/jpeg","1000","1000","","Ready",""
"gid://shopify/MediaImage/29685626306723","MD454-01_WristBraceAdjustable_detail-1.jpg","MERGE","https://cdn.shopify.com/s/files/1/0096/9926/2560/files/MD454-01_WristBraceAdjustable_detail-1.jpg?v=1686148644","Wrist Brace/Adjustable - McDavid","2023-06-06 09:50:01 -0700","IMAGE","image/jpeg","1000","1000","","Ready",""
"gid://shopify/MediaImage/29685626339491","MD454-01_WristBraceAdjustable_detail-2.jpg","MERGE","https://cdn.shopify.com/s/files/1/0096/9926/2560/files/MD454-01_WristBraceAdjustable_detail-2.jpg?v=1686148647","Wrist Brace/Adjustable - McDavid","2023-06-06 09:50:01 -0700","IMAGE","image/jpeg","1000","1000","","Ready",""
"gid://shopify/MediaImage/29685626372259","MD454-01_WristBraceAdjustable_hero.jpg","MERGE","https://cdn.shopify.com/s/files/1/0096/9926/2560/files/MD454-01_WristBraceAdjustable_hero.jpg?v=1686148642","Wrist Brace/Adjustable - McDavid","2023-06-06 09:50:01 -0700","IMAGE","image/jpeg","1000","1000","","Ready",""
"gid://shopify/MediaImage/29728305774755","MD23_PLP_CollectionImageHeaders_HEX_1c125236-696e-4032-9964-7b9b1a772b10.jpg","MERGE","https://cdn.shopify.com/s/files/1/0096/9926/2560/files/MD23_PLP_CollectionImageHeaders_HEX_1c125236-696e-4032-9964-7b9b1a772b10.jpg?v=1686848083","","2023-06-15 09:54:42 -0700","IMAGE","image/jpeg","3840","950","","Ready",""
"gid://shopify/MediaImage/29728305807523","MD23_PLP_CollectionImageHeaders_Compression_5642f0fe-0322-4dde-8ecc-dbc55fb48368.jpg","MERGE","https://cdn.shopify.com/s/files/1/0096/9926/2560/files/MD23_PLP_CollectionImageHeaders_Compression_5642f0fe-0322-4dde-8ecc-dbc55fb48368.jpg?v=1686848083","","2023-06-15 09:54:42 -0700","IMAGE","image/jpeg","3840","950","","Ready",""
"gid://shopify/MediaImage/29728305840291","MD23_PLP_CollectionImageHeaders_Sports_697445e4-478e-4359-bde4-dadc6fecb0b3.jpg","MERGE","https://cdn.shopify.com/s/files/1/0096/9926/2560/files/MD23_PLP_CollectionImageHeaders_Sports_697445e4-478e-4359-bde4-dadc6fecb0b3.jpg?v=1686848083","","2023-06-15 09:54:42 -0700","IMAGE","image/jpeg","3840","950","","Ready",""
"gid://shopify/MediaImage/29728305873059","MD23_PLP_CollectionImageHeaders_NewReleases_30872804-6c36-490a-9ad7-7cdda87da9b9.jpg","MERGE","https://cdn.shopify.com/s/files/1/0096/9926/2560/files/MD23_PLP_CollectionImageHeaders_NewReleases_30872804-6c36-490a-9ad7-7cdda87da9b9.jpg?v=1686848083","","2023-06-15 09:54:42 -0700","IMAGE","image/jpeg","3840","950","","Ready",""
"gid://shopify/MediaImage/29728305905827","MD23_PLP_CollectionImageHeaders_InjuryRecovery_0d2ba25d-c43e-40a7-beb8-98d0104a2bb2.jpg","MERGE","https://cdn.shopify.com/s/files/1/0096/9926/2560/files/MD23_PLP_CollectionImageHeaders_InjuryRecovery_0d2ba25d-c43e-40a7-beb8-98d0104a2bb2.jpg?v=1686848083","","2023-06-15 09:54:42 -0700","IMAGE","image/jpeg","3840","950","","Ready",""
"gid://shopify/MediaImage/29728305938595","MD23_PLP_CollectionImageHeaders_Protection_023bd13b-c1c4-495e-b72d-826fa0b43e95.jpg","MERGE","https://cdn.shopify.com/s/files/1/0096/9926/2560/files/MD23_PLP_CollectionImageHeaders_Protection_023bd13b-c1c4-495e-b72d-826fa0b43e95.jpg?v=1686848083","","2023-06-15 09:54:42 -0700","IMAGE","image/jpeg","3840","950","","Ready",""
"gid://shopify/MediaImage/29728305971363","MD23_PLP_CollectionImageHeaders_Braces_3459d574-a146-413f-949b-cc26a93f5922.jpg","MERGE","https://cdn.shopify.com/s/files/1/0096/9926/2560/files/MD23_PLP_CollectionImageHeaders_Braces_3459d574-a146-413f-949b-cc26a93f5922.jpg?v=1686848083","","2023-06-15 09:54:42 -0700","IMAGE","image/jpeg","3840","950","","Ready",""
